profile_pic,nums_in_username,followers,following,account_age_days,is_fake
1.0,0.09481359484113008,307.4407044308834,447.5571791057484,973.5381240031414,0
1.0,0.0,28.26418776029661,318.8920231420728,744.4253688596673,0
0.0,0.34404277597581695,25.00445190400353,764.973767968295,23.525043660751372,1
1.0,0.0868660265625462,316.5469326093648,104.22802607168933,120.21698001001101,0
0.0,0.44188849650954803,55.692046840147,872.0233423542295,20.153256124043956,1
0.0,0.6788170227373732,65.4055040791729,900.7737916543733,10.323804997136302,1
0.0,0.7277769434102976,42.80138587817345,858.1691764153778,14.91515109021963,1
0.0,0.7697975095223053,11.48884366958586,698.6729536339392,18.933826823909474,1
0.0,0.665174220252645,35.09260469619843,697.123575779309,12.831775612055708,1
0.0,0.6760236832847365,18.662062471778484,560.2613798944429,6.720231528090154,1
1.0,0.405607451892461,27.86106712652175,1156.9396554199727,28.944752579390247,1
0.0,0.8003092064252477,51.82255306517568,802.5639926837855,15.853976306924476,1
0.0,0.5074306573215074,68.33309116139434,755.0462138304706,22.205342769784945,1
0.0,0.5482744360673909,13.174917639306516,614.2060829373637,12.926868524415765,1
0.0,0.5129064530299683,26.013759741489785,1387.0431596942735,11.348579540003705,1
1.0,0.15097556435862908,628.2098358740806,250.88065048842788,827.0882910277601,0
1.0,0.023933853774257257,156.0787428650088,86.0204558974131,1301.1184840927951,0
0.0,0.27768990170483476,76.45975174896168,883.147061739361,16.78606110823859,1
0.0,0.7672828540122463,119.94395294633216,920.096319638367,16.771889715560285,1
0.0,0.4750665365663414,23.091479476379252,991.6299961724168,15.442936338799763,1
0.0,0.28946860031069466,69.572798111571,1161.5227626863943,4.862058067860781,1
0.0,0.6289258993111466,113.65058104492883,901.2234427280841,15.40273222793572,1
0.0,0.3115179020254629,93.5967172746641,588.8178369937239,5.853653362822544,1
0.0,0.48982842018359896,10.127407132886196,748.648352281933,4.638185459968711,1
0.0,0.7948743748879926,156.50961218548125,861.5734404843134,28.102271360130587,1
1.0,0.26076382784587604,307.4975119267743,445.42385855009064,424.431097042945,0
0.0,0.8201550405544622,20.677812261860325,520.3876181453918,20.02196842172876,1
1.0,0.03645751371827201,555.4916754753598,307.8255835356494,1267.4202873998793,0
0.0,0.46642463387183164,33.25371007000886,836.0701984408631,27.41180341732572,1
0.0,0.8202564704772671,5.760406364995861,967.5645439751885,19.508482924797764,1
1.0,0.04972188181718393,273.45964725188315,267.5535155174316,764.091560599602,0
1.0,0.3507696280391959,19.089996980661937,631.6037448170557,11.628413703686668,1
1.0,0.17914724915721267,1048.2736606427072,499.83735382180055,1381.69556846981,0
0.0,0.41759730646690774,104.2546223854005,930.9054158822067,24.79876541736376,1
1.0,0.8196389385964576,18.024832245147262,994.4171354024583,25.807945344337046,1
1.0,0.004403483481027235,106.80291993360785,374.7695872684687,582.4298089126232,0
0.0,0.7415156593552826,97.40347240037427,679.9646014778166,8.863656831206304,1
0.0,0.03890039130089468,1210.1489770013268,396.3326293599443,740.636016252348,0
0.0,0.47331918953430385,7.891907236673045,963.8470189801922,8.837285919388602,1
1.0,0.19560449094705928,713.5996065453926,451.0024773721651,295.9254579993356,0
1.0,0.05255242898442446,25.050035551474757,214.53508456613645,818.417164351346,0
0.0,0.8913935713053496,57.39708842132284,692.2227870950788,3.2785813608833485,1
0.0,0.34886026117709873,20.16530233341758,706.727046236099,8.850616673855953,1
1.0,0.17571490552061594,209.58909385674625,345.3605468952603,190.77393803871237,0
0.0,0.5745260144238988,51.81364964449819,636.4772707938879,7.649323701745335,1
0.0,0.5923481538489591,35.7017225489656,573.2473711780492,24.150819931212432,1
1.0,0.6992499281726865,6.342686718521938,717.4437258559648,17.3928125675357,1
1.0,0.11366683261208745,436.644232884874,98.28468453970906,1118.639459330887,0
1.0,0.14120026124871937,103.25400425118085,149.52052303805115,1051.0231462672748,0
1.0,0.019253810785026484,104.31943299801951,250.28467235991167,758.7113838402996,0
1.0,0.07828178743728714,101.8128109986684,512.4415339622007,643.1094207504927,0
1.0,0.20581623041281494,29.29964654370666,415.94502865833897,626.2844264410265,0
1.0,0.17655037389492778,443.16188728042033,276.38598995422177,995.9920325816145,0
1.0,0.0,917.340062118316,346.2947364172056,792.6476219151366,0
1.0,0.029601187003252837,8.865716490716723,209.91370222057424,1288.8555781585872,0
1.0,0.07880938489028151,25.091673375237907,320.8453791073698,1324.6008158451302,0
0.0,0.467504951564524,145.68581849774424,1018.5217804470343,28.590085608479406,1
1.0,0.16489797948885396,855.984443766626,445.2753126384944,290.75567337452776,0
0.0,0.7742634178175661,97.72573688227413,532.8533604295686,27.32328668267574,1
0.0,0.6584350763364997,7.0356752400336005,944.6900468852159,1.4739073332083756,1
0.0,0.3665711049226052,60.99182900388191,1058.1347513717913,28.15522719734587,1
1.0,0.04436375027910207,160.3067458019652,411.1946270726324,1344.1201215949789,0
1.0,0.13737813771537116,13.528218452158011,286.18914079088023,417.72369145944646,0
1.0,0.06342477330796525,664.3954373440156,137.71096651756176,1401.021400306118,0
1.0,0.18281783283815978,491.29144003421334,239.48784998852534,1104.451089148976,0
0.0,0.59633294559168,9.176426428245572,956.6966976301462,28.843980359739366,1
0.0,0.06022777322545181,676.7635499299365,436.55270993146877,382.0968637268583,0
1.0,0.047179526121159374,562.3384317115209,272.44527947878373,427.8813043949237,0
1.0,0.13151531561746785,115.27084776983452,118.74027249711061,829.7316958680836,0
1.0,0.02927611512741648,217.28869972712792,308.4766492345897,340.93638358329036,0
0.0,0.08093675095433484,67.36991149441482,317.00636979328345,527.5193127325318,0
0.0,0.553087777130616,9.20204545695885,931.7962308867452,14.838905523021653,1
1.0,0.07883145209557933,563.8642219576803,438.0145770980333,323.49154964602724,0
0.0,0.8754569351114582,39.8347264428142,919.8234122951246,3.271698814365677,1
1.0,0.13709324548271884,1644.8006988773034,210.87972058576943,1203.9429850082422,0
0.0,0.6752828971659556,63.6706557391053,883.178764680526,20.930976155183963,1
1.0,0.021911741969512885,101.76383082179869,144.04442544977286,139.78903090037198,0
1.0,0.09990198369760439,55.80935646514149,404.75312464110016,981.14630610631,0
0.0,0.4790407230002202,30.798406527490993,678.8925729882671,27.35770786734676,1
0.0,0.6915979955162139,88.34608448173648,982.0723053091757,28.306212652027142,1
0.0,0.6953993349539724,88.52957309493848,1114.6723790977992,2.852957705696137,1
1.0,0.08796315553989587,760.4250075252904,519.9769353402002,898.620150786159,0
0.0,0.3282053897848658,5.516660295652644,500.8021358656149,1.6160752415926054,1
1.0,0.0288276202150473,899.2788780611376,365.3820655845908,1197.7162344785402,0
1.0,0.016880918818709227,28.933020551041444,121.36372310489176,971.4846844367036,0
0.0,0.4206221445996558,59.6819849738442,766.1948468653884,27.349181154596252,1
0.0,0.6246420336153841,22.615815263218014,815.9075279089976,25.571001079454536,1
1.0,0.030227575610200848,168.4900271504345,129.83871200975804,227.66976270419704,0
1.0,0.17746794130849788,511.4413248174012,247.92641366220994,1050.4894902530368,0
0.0,0.4267000464705057,5.918652323101438,855.7767916293651,18.065868595859392,1
0.0,0.8093437042529597,26.1873554231222,758.2387699439048,16.360449541477447,1
1.0,0.48870873279082694,108.75237327349062,737.4512242008306,8.771604931756743,1
0.0,0.0,433.3076101539163,443.83663537154274,125.76774837754563,0
1.0,0.15532033470464035,91.08291603196716,469.16123712880426,863.8936997557425,0
1.0,0.21386295175731873,622.7243587998234,7.914791238254522,1089.4293276658332,0
1.0,0.1622414634766477,96.64755467810505,446.73862649118985,1206.6116003575119,0
1.0,0.10234714469428419,134.16074240337906,178.4829575771672,371.23193077504715,0
1.0,0.0,341.02254377037997,428.5714921666446,466.56929849370147,0
0.0,0.24323883489112225,142.42369517091763,648.2546855487842,14.698717553079176,1
1.0,0.012288800066573638,118.96665208655618,304.3723688974709,562.8344700222411,0
1.0,0.1355688012955953,77.82820319904569,272.29077481690337,1304.730840990831,0
1.0,0.09019529106873725,711.4223016532319,481.7426744003505,763.1798135179484,0
0.0,0.34196416990380907,7.446855046162641,638.9402295112363,22.27735704819244,1
1.0,0.1301955350194287,1214.0410068836165,391.23447982846494,912.8177236318286,0
1.0,0.07995834443378,79.24462351694115,465.1369569243206,1182.3046484539457,0
0.0,0.5551213993885236,185.98497907525075,747.9724745653382,3.8834207253757334,1
1.0,0.13328064199733355,132.52699396905209,648.7344205509972,1263.9403840436055,0
1.0,0.2076517496040852,85.2823563897355,220.6816175794447,484.4277818506138,0
1.0,0.15356048595016977,575.1206019179247,443.60154879165344,864.557316188478,0
1.0,0.0,450.2968159749317,284.1559463761958,399.62589886040536,0
1.0,0.0009750001875927922,702.8410595841608,485.0965470234642,765.7394283234731,0
0.0,0.63380418139748,106.00484025421721,560.2668502915493,21.407127533229573,1
0.0,0.6505628483643398,35.27510611051484,1016.8854399977884,15.264974988658103,1
0.0,0.4482028870998047,35.417052767898554,842.0470945260153,27.612341772058972,1
1.0,0.20513729820208076,2070.33100644547,226.26363459193163,324.15227210440355,0
1.0,0.16922974274895278,172.88453130168836,88.16183762169467,1202.2670893778754,0
1.0,0.16208591286219348,174.681856095828,222.4874630826276,1477.8967436474868,0
0.0,0.8903813960354431,3.7582458433900743,843.5718145469352,9.836051012686067,1
1.0,0.03746529485632953,415.6965495918447,508.79408378658275,1078.6727926444717,0
1.0,0.12731986337174428,145.42478013969992,316.6332889242461,454.0795232675059,0
0.0,0.8050084485633512,26.756474049927743,692.1522745645178,8.179164209824275,1
1.0,0.26852988031749525,154.39932911051744,96.18465602426174,663.9282585842005,0
0.0,0.4371556075251437,76.91412038556325,851.2454913928052,23.309128889718256,1
1.0,0.49420224871714996,10.909527105538917,1038.6104712874449,10.521947693121767,1
0.0,0.2713153695049646,85.8447621376745,645.6401117038862,8.103138233462946,1
1.0,0.19216178406966095,1187.5032102863847,312.5777387218674,801.9094406235452,0
1.0,0.032245972664786335,92.48777160529066,403.60955494702836,1322.82154365777,0
0.0,0.05521205054096638,1726.1224283724393,233.25378815758498,217.62869719288864,0
1.0,0.12161292058976157,301.5280590086116,320.7655039306207,1054.0873945049598,0
1.0,0.13411044398782712,1456.7877738999077,293.1566346765348,1052.2132885307387,0
0.0,0.16275593302158076,564.7977734988287,161.14873383900442,1036.678098870672,0
1.0,0.06789678950005103,179.53209609550606,282.9114445299276,1419.3183339339403,0
1.0,0.728804975899919,45.36931970034703,459.66212449317106,24.445109644999164,1
1.0,0.01786497261750584,180.9588205462758,275.26083114649936,158.72607637795883,0
0.0,0.838441367508118,28.637743705081125,734.1053795239089,9.63505289332127,1
1.0,0.03945034667125544,77.58010380654306,311.34687441572186,657.175449841095,0
1.0,0.04161238568741686,55.177277121017475,235.13096237900024,534.1908922835702,0
1.0,0.2661981786018675,274.91376285598767,490.8963735062319,731.858454125086,0
0.0,0.7742356020798911,11.445555273369726,400.2327029309287,10.006071206844437,1
1.0,0.6066409633219131,27.090446730874664,806.751125311186,16.079426804504124,1
0.0,0.45470473657343113,12.423573317349916,922.6821907514418,20.254420956787335,1
1.0,0.5708336766232582,0.0,875.0885478326475,12.038098129990399,1
1.0,0.0,109.79218686003374,96.88097625077701,1391.1726108533421,0
1.0,0.42142141127244376,92.82348649741985,1032.398003747802,10.766740697994853,1
1.0,0.0,91.28362024106937,0.07834273536068931,973.2690981873209,0
1.0,0.04995410739698976,1286.7854548822822,264.7842208661729,1262.2342107652476,0
0.0,0.6994284017748895,6.406647741170704,473.67697915675836,1.721431133479576,1
1.0,0.5551276111759702,3.5702056622620604,619.0204703394247,3.2087545507899593,1
0.0,0.3073934692094231,64.40115429707524,438.58634876954704,13.117273493659102,1
0.0,0.9678838568872898,132.08514833189352,745.0353997758722,28.330408450590802,1
0.0,0.8873263534609112,28.11531398120186,790.691610812859,22.04900020500457,1
1.0,0.6907316603628852,6.3288863084712155,822.8139384761048,3.5793112690125666,1
0.0,0.8373096681701379,35.92847517557397,812.3248541175851,25.50044823584906,1
1.0,0.60291267734339,21.389704383292916,614.3976753150695,22.287620200258715,1
1.0,0.18841817061667188,19.86302847939578,508.4970408318111,699.028632698621,0
0.0,0.3378556327691785,48.467965964069876,500.4910062286662,24.790206091893047,1
0.0,0.4489971105414503,63.423751771681545,1072.6985797388943,12.664328391057232,1
1.0,0.22408610542735868,421.32613401000896,0.0,301.18240670754346,0
1.0,0.44255435094600065,1.8879169631291315,702.2286092788203,15.797122981489307,1
0.0,0.05661923137912006,2391.244877309702,235.99719138888807,110.07486894959531,0
1.0,0.02885430824715206,89.40928858779006,261.21509742008107,543.1639185599156,0
1.0,0.7997361299556148,2.735217153338555,575.0282826543946,17.323285724806496,1
0.0,0.23854487153088316,560.8376083378994,467.8208982713181,777.7083810026386,0
1.0,0.11052114287084518,1954.9125513174163,491.215785942419,1469.6418538430366,0
1.0,0.09118680097416904,2120.3134778496383,274.2517104431761,1323.745284068579,0
1.0,0.1015397304142517,580.2634088759353,464.7382966861005,602.6835420870874,0
0.0,0.5272931014956301,20.774470670605545,1314.350811219965,28.404240094203285,1
1.0,0.20789655234294424,801.1873329584644,309.6659674700417,1283.7737498898252,0
0.0,0.5021790778213708,56.25372470508063,921.7514558786565,8.66193276848745,1
1.0,0.07833454698459424,758.6110344841403,310.7826059540137,1248.8038384104866,0
1.0,0.04508279844261065,1204.9882844265671,608.7136737916513,279.2142023753725,0
1.0,0.06390499811905967,241.38922710757063,84.21233327352985,1497.014565688153,0
1.0,0.03723306399123519,497.95747462140775,222.77408407274692,462.04431197411077,0
0.0,0.7664993058363766,75.29861985429534,1136.8918552422213,5.008051710599333,1
1.0,0.7693793132387946,30.90683362723485,968.4516449388409,8.358183983806194,1
1.0,0.1599539262991894,185.79326203220143,490.21933613262206,429.9436089322571,0
1.0,0.07096499278189763,717.9766586732295,296.36876196427363,1371.5678940511752,0
0.0,0.3641870867374119,216.75896023325225,497.4911025053142,11.241431633842026,1
0.0,0.1219921129621668,1412.997320008579,426.3775458179004,1466.9491766082406,0
1.0,0.0,96.00942340202937,413.23510156957127,493.76918441178674,0
1.0,0.17729323479468204,1038.7507434849697,8.743489085649978,1434.9055291945967,0
0.0,0.826499768796535,242.2826395289576,832.2760134746939,11.668302957918447,1
1.0,0.6534897065718789,97.43635540177156,820.5455948500479,17.07429568974015,1
1.0,0.4909061249919804,5.18309126695145,829.7849465188588,3.9546707539429318,1
1.0,0.06283531508051686,156.03736589786095,164.56488683982107,769.0370219829997,0
1.0,0.04822221469336642,1216.4196060227523,421.4429759724777,412.8532998492692,0
0.0,0.3382271120959532,0.36033928610183946,847.9221531457133,19.76640657065168,1
1.0,0.40845801284338873,25.80966966392398,946.5107709931135,22.00373407494399,1
0.0,0.7505085825524026,13.422314162662367,421.5174886816431,7.119225508053692,1
0.0,0.4995496752343938,85.42012333659282,862.2551498361546,26.690290882704616,1
1.0,0.03217526354022007,14.244182887567204,349.52319311691025,1437.8742995651614,0
0.0,0.49756455947971223,87.82752497381419,720.5676393718078,13.38224594924897,1
1.0,0.25243749764941503,492.7191934615901,245.13725429183185,379.63612281878574,0
1.0,0.42821770411809984,18.443431342422294,818.2582961229813,28.318136675944864,1
1.0,0.17890055305928607,865.7667794310202,378.22240926711765,679.6781989180041,0
0.0,0.40491511752545906,13.391001083665335,801.2835850519275,6.908154248856644,1
0.0,0.3120231519804864,3.5669991845023024,493.64996699073055,10.770099681189192,1
0.0,0.7127032153333448,10.355686601419361,1030.0495497600134,24.5404719130228,1
0.0,0.9409683247600299,40.5518769391082,758.9056949666715,21.232402111271913,1
1.0,0.17420563440887557,56.783148404496565,327.27209970461075,911.9469518792471,0
0.0,0.8231412456591505,27.0550191291086,694.6941323485202,13.847646388362346,1
1.0,0.020226749172079304,1201.5110713464287,285.2788686678504,1071.586941508259,0
1.0,0.052860674931799995,157.08089317178596,29.48881332356451,332.99577418236186,0
1.0,0.10176704818581955,856.4269704520723,349.7031713553669,1200.995166429103,0
0.0,0.0,3669.4959326765006,354.6550654617524,450.10379898932234,0
1.0,0.8443445180701226,20.01850074362621,928.9078003514546,29.327186187869458,1
1.0,0.10225995701855153,154.00911022515635,107.31740094437819,590.6316866696844,0
1.0,0.09732810812591897,543.5648557640734,521.3323900272866,1302.305150318207,0
1.0,0.08353056576430701,1682.6131379355693,373.7747502339839,277.2234318798971,0
0.0,0.4603622231946318,17.64133941070023,564.1306992521926,16.72183196672378,1
0.0,0.6198431942096131,17.79084160529462,806.8002094933759,25.51472893317716,1
1.0,0.6867451421582008,19.34110355026614,561.922036292796,23.078419714710705,1
1.0,0.3051599082716761,8.923086611497535,985.1992687910551,2.636224261402891,1
0.0,0.007622585158311775,1895.6738153678868,320.65365137980876,708.5130805966879,0
0.0,0.10120468468311869,1667.0873130192429,217.41567424202586,783.3302893903784,0
1.0,0.3199385522968634,50.404711689958475,931.1218741260199,26.005089111119762,1
1.0,0.0,177.93386253054288,177.88857886609452,829.3315270305867,0
1.0,0.2935293529488109,52.745811949106944,525.1337353918981,782.5432115907611,0
1.0,0.15943994069183542,158.50504214768682,502.8727520085824,909.7172701170027,0
0.0,0.8497572449035222,10.522261001165289,445.246856489804,11.003248483119973,1
0.0,0.5542790867717236,85.99744555313828,662.8834749523677,26.34651648213658,1
1.0,0.05341331072869121,46.26196147882931,0.02242066247395548,1249.5724543071983,0
1.0,0.7900113463852714,4.01825599096012,821.3409672276387,3.2041344400365976,1
1.0,0.3212741862892493,155.56882842512655,730.9573275626909,23.85031682973882,1
0.0,0.6167201419582663,14.183802240173115,937.578993465004,25.344096969874915,1
0.0,0.7638190334977011,98.15516435797943,677.4848116717342,5.624508821887691,1
1.0,0.469008362735023,9.189190646326223,788.6134198267487,25.76671167990767,1
1.0,0.07815471768990237,2140.648939488859,257.96546227979815,987.2662970013993,0
0.0,0.6365964530093351,0.7071619346207481,868.3811254239729,16.102333453370452,1
0.0,0.10424750608466313,165.27493222849574,379.2176691591063,1342.8717169502063,0
0.0,0.09479374551910913,36.33668846705714,15.067400274801763,1440.7883050446221,0
0.0,0.7036800666278219,136.52049884328227,673.2610340449437,6.648932435281503,1
1.0,0.03824588387328855,64.12142369131938,92.55499362092311,103.06644386600422,0
1.0,0.17943139420656623,434.6847852280579,435.2461757880753,632.4017021486525,0
1.0,0.18653576879200323,1320.897283927199,417.6896004045555,1246.0195231373643,0
0.0,0.47851551919313456,11.154976068985496,755.7128718654673,24.422591172138524,1
1.0,0.7792868762461049,16.7321540518468,529.9896252623553,23.909572252737004,1
1.0,0.07111348858746978,295.2066586698255,230.7799170934832,948.8971905096646,0
0.0,0.6919328266851841,23.76294416956112,864.0097962573594,23.624636236230135,1
0.0,0.4449919286703981,24.96836669572704,518.5280506654541,6.518902021041287,1
0.0,0.44867003533549926,39.357689281105145,711.5712859125967,2.5220870998052836,1
1.0,0.7230705864017635,8.744394782030787,822.1768928624994,26.377977309945845,1
0.0,0.06329714222208595,507.1315740595747,135.23560958064687,1496.475604678978,0
1.0,0.07091186180581521,36.71514188465989,207.14044925249553,790.8740213163671,0
1.0,0.5619887263084992,18.56656132499988,995.2471004024687,21.085388120561177,1
0.0,0.30452202209669516,35.05356746973879,1079.872013033986,12.848455994282181,1
1.0,0.07176970137024048,2789.6445419860393,122.64885286272325,1239.6923284445984,0
1.0,0.05746456671159818,321.70656782827047,449.42669309305035,1187.5833835077356,0
0.0,0.33577779912060113,51.858805881933016,592.693458864214,1.3351398094907974,1
1.0,0.1827228180373034,282.80460403444226,318.5301918973815,1091.221038975984,0
0.0,0.5761487809915905,39.67287005517093,792.6920748593495,17.75451866511764,1
0.0,0.8552829778211031,4.607376194687889,931.8945752113976,11.880460256683714,1
1.0,0.13108612114402327,1088.3183287617223,274.7717721390246,1350.7949448239378,0
1.0,0.0,264.6911984756186,389.8154862534003,371.79315426247615,0
0.0,0.7637762009491015,1.9899615639162085,406.5153756742339,27.54597556878693,1
0.0,0.4759653655344427,15.914714561328765,795.7430422110726,8.729522130585483,1
1.0,0.050059614186194784,270.08354067009367,172.5416877359169,1315.6462974259387,0
0.0,0.7073943284692582,153.60464815951877,849.9052101590934,16.90918482879568,1
1.0,0.1417640061240921,48.96396481709393,379.6814157061431,1340.9666764002768,0
1.0,0.9494742905763934,2.246757745130133,825.0178545927191,30.059608442803878,1
1.0,0.016870717394267407,1033.9114328316025,305.6399732795984,1004.9001032338116,0
1.0,0.17166889849933895,134.98366497597894,252.842204062475,863.560864351454,0
1.0,0.1714691524295219,118.80277791081419,319.380348381231,171.69162360972942,0
1.0,0.43669483673906345,7.51571815703391,699.9362926948363,1.2373232295497827,1
0.0,0.6640715987200808,72.10820767242316,766.03172349111,1.3148498166073979,1
1.0,0.013095049358491952,352.62311085285484,392.42045152157846,1006.7570450911035,0
0.0,0.7047249424635611,198.82529971934792,763.3229036800342,15.166512940525557,1
1.0,0.10853981485855338,1606.219953996764,163.42378428052416,788.4571698003325,0
1.0,0.10864365431347327,953.8407064296283,263.40979173065995,340.47711372299625,0
1.0,0.8651717915289886,20.94440013322683,1019.7841298048023,9.608366016867178,1
0.0,0.32683240226340254,49.37112894905435,1191.9377260628137,17.17291755212507,1
1.0,0.04493916058553919,718.4826695571313,0.0,373.9963182767421,0
0.0,0.4009684942436349,7.849213397135094,816.5892195455706,5.836659769533794,1
0.0,0.284874657544831,139.09879983829424,807.2907947215526,12.85778185405678,1
